DGUID,Alfalfa and alfalfa mixtures (m2),All other tame hay and fodder crops (m2),Barley (m2),Buckwheat (m2),Canary seed (m2),Canola (rapeseed) (m2),Chick peas (m2),Corn for grain (m2),Corn for silage (m2),Dry field peas (m2),Dry white beans (m2),Faba beans (m2),Flaxseed (m2),Forage seed to be harvested for seed (m2),Hemp (m2),Lentils (m2),Mixed grains (m2),Oats (m2),Other dry beans (m2),Other field crops (m2),Potatoes (m2),"Rye, total (m2)",Soybeans (m2),Sugar beets (m2),Sunflower seed (m2),Triticale (m2),"Wheat, total (m2)",year,CD,Total wheat (Grain kg),Total wheat (Straw/Stover kg),Total wheat (Grain kg P),Total wheat (Straw/Stover kg P),Total wheat (Total kg P),Oats (Grain kg),Oats (Straw/Stover kg),Oats (Grain kg P),Oats (Straw/Stover kg P),Oats (Total kg P),Barley (Grain kg),Barley (Straw/Stover kg),Barley (Grain kg P),Barley (Straw/Stover kg P),Barley (Total kg P),Corn for grain (Grain kg),Corn for ethanol (Ethanol kg),Corn for grain (Straw/Stover kg),Corn for grain (Grain kg P),Corn for ethanol (Ethanol kg P),Corn for grain (Straw/Stover kg P),Corn for grain (Total kg P),Corn for ethanol (Total kg P),Corn for silage (Silage kg),Corn for silage (Silage kg P),Corn for silage (Total kg P),Total rye (Grain kg),Total rye (Straw/Stover kg),Total rye (Grain kg P),Total rye (Straw/Stover kg P),Total rye (Total kg P),Canola (rapeseed) (Grain kg),Canola (rapeseed) (Straw/Stover kg),Canola (rapeseed) (Grain kg P),Canola (rapeseed) (Straw/Stover kg P),Canola (rapeseed) (Total kg P),Soybeans (Grain kg),Soybeans (Straw/Stover kg),Soybeans (Grain kg P),Soybeans (Straw/Stover kg P),Soybeans (Total kg P),Dry white beans (Vegetable kg),Dry white beans (Vegetable kg P),Dry white beans (Total kg P),Other dry beans (Vegetable kg),Other dry beans (Vegetable kg P),Other dry beans (Total kg P),Faba beans (Vegetable kg),Faba beans (Vegetable kg P),Faba beans (Total kg P),Alfalfa and alfalfa mixtures (Forage kg),Alfalfa and alfalfa mixtures (Forage kg P),Alfalfa and alfalfa mixtures (Total kg P),All other tame hay and fodder crops (Forage kg),All other tame hay and fodder crops (Forage kg P),All other tame hay and fodder crops (Total kg P),Forage seed for seed  (Forage kg),Forage seed for seed  (Forage kg P),Forage seed for seed  (Total kg P),Potatoes  (Vegetable kg),Potatoes  (Vegetable kg P),Potatoes  (Total kg P),Dry field peas  (Vegetable kg),Dry field peas  (Vegetable kg P),Dry field peas  (Total kg P),Sunflowers (Grain kg),Sunflowers (Straw/Stover kg),Sunflowers (Grain kg P),Sunflowers (Straw/Stover kg P),Sunflowers (Total kg P),Buckwheat (Grain kg),Buckwheat (Straw/Stover kg),Buckwheat (Grain kg P),Buckwheat (Straw/Stover kg P),Buckwheat (Total kg P),Sugar beets  (Beet kg),Sugar beets  (Beet kg P),Sugar beets  (Total kg P),Triticale (Grain kg),Triticale (Straw/Stover kg),Triticale (Grain kg P),Triticale (Straw/Stover kg P),Triticale (Total kg P),Lentils (Grain kg),Lentils (Straw/Stover kg),Lentils (Grain kg P),Lentils (Straw/Stover kg P),Lentils  (Total kg P),Chickpeas (Grain kg),Chickpeas (Straw/Stover kg),Chickpeas (Grain kg P),Chickpeas (Straw/Stover kg P),Chickpeas  (Total kg P),Hemp (Grain kg),Hemp (Straw/Stover kg),Hemp (Grain kg P),Hemp (Straw/Stover kg P),Hemp  (Total kg P),Flaxseed  (Grain kg),Flaxseed (Straw/Stover kg),Flaxseed  (Grain kg P),Flaxseed (Straw/Stover kg P),Flaxseed  (Total kg P),Forage seed for seed (Forage kg),Forage seed for seed (Forage kg P),Forage seed for seed (Total kg P),Potatoes (Vegetable kg),Potatoes (Vegetable kg P),Potatoes (Total kg P),Dry field peas (Vegetable kg),Dry field peas (Vegetable kg P),Dry field peas (Total kg P),Sugar beets (Beet kg),Sugar beets (Beet kg P),Sugar beets (Total kg P),Lentils (Total kg P),Chickpeas (Total kg P),Hemp (Total kg P),Flaxseed (Grain kg),Flaxseed (Grain kg P),Flaxseed (Total kg P)
2021A00032457,10150000.0,10840000.0,2590000.0,0.0,0.0,0.0,0.0,111330000.0,7680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220000.0,1360000.0,0.0,0.0,0.0,110790000.0,0.0,210000.0,0.0,15350000.0,2021,2457,5564108.643442076,6950834.54530179,34497.473589340865,4865.584181711253,39363.05777105212,350063.638079894,546974.4344998344,1190.2163694716398,875.1590951997351,2065.375464671375,930817.7789673968,778003.882120953,3164.7804484891494,855.8042703330483,4020.584718822198,106208820.75990173,426720,142753064.30131015,297384.69812772487,1194.816,285506.12860262033,582890.8267303451,1194.816,12051371.147012746,30128.427867531864,30128.427867531864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32932241.235763036,62834517.59161423,210766.34390888346,138235.93870155132,349002.2826104348,0.0,0.0,0.0,152435.49813929814,685.9597416268417,685.9597416268417,0.0,0.0,0.0,9101295.918316917,20022.85102029722,20022.85102029722,9720004.704882305,21384.010350741075,21384.010350741075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25891.617698660193,188302.67417207416,442.74666264708935,338.9448135097335,781.6914761568228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21720000.0,0.0,0.0,0.0,0.0,2021,2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10320165.541418282,426720,14386862.314386956,28896.46351597119,1194.816,28773.724628773914,57670.1881447451,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6456253.088191832,12318491.940516844,41320.01976442773,27100.682269137058,68420.70203356478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032459,6570000.0,5340000.0,0.0,0.0,0.0,0.0,0.0,65000000.0,2020000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560000.0,0.0,90930000.0,0.0,0.0,0.0,11570000.0,2021,2459,4193924.2348289783,5239163.237077636,26002.33025593967,3667.4142659543454,29669.744521894016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61832420.837093435,426720,83346350.3061633,173130.77834386163,1194.816,166692.7006123266,339823.4789561882,1194.816,3169761.6818965813,7924.404204741453,7924.404204741453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27028871.69932244,51570924.13219137,172984.77887566361,113456.033090821,286440.81196648465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5891183.663383463,12960.60405944362,12960.60405944362,4788268.0003756005,10534.189600826321,10534.189600826321,0.0,0.0,0.0,22214694147.66016,13328816.488596097,13328816.488596097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22214694147.66016,13328816.488596097,13328816.488596097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032460,11070000.0,7950000.0,0.0,0.0,0.0,0.0,0.0,42180000.0,1640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150000.0,700000.0,62520000.0,0.0,0.0,0.0,3930000.0,2021,2460,1424556.8057802839,1779594.7728362237,8832.25219583776,1245.7163409853567,10077.968536823117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39974673.23859386,426720,54085370.09098412,111929.08506806282,1194.816,108170.74018196826,220099.82525003108,1194.816,2573469.88035168,6433.6747008792,6433.6747008792,242094.47142723,433096.1505957705,629.445625710798,519.7153807149247,1149.1610064257227,0.0,0.0,0.0,0.0,0.0,18584021.32015439,35458200.55806229,118937.73644898811,78008.04122773703,196945.77767672515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9926240.967070766,21837.730127555686,21837.730127555686,7128601.236514236,15682.922720331318,15682.922720331318,0.0,0.0,0.0,18656872038.073963,11194123.222844377,11194123.222844377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18656872038.073963,11194123.222844377,11194123.222844377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032461,12840000.0,18720000.0,0.0,0.0,0.0,0.0,0.0,34860000.0,4390000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600000.0,20370000.0,6570000.0,41890000.0,0.0,0.0,0.0,12710000.0,2021,2461,4607154.453299595,5755381.568129364,28564.35761045749,4028.7670976905556,32593.124708148047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32963336.147401188,426720,44699288.79496696,92297.34121272333,1194.816,89398.57758993394,181695.91880265728,1194.816,6888739.496795046,17221.848741987615,17221.848741987615,2272229.5389670017,4064916.7277345886,5907.796801314205,4877.900073281507,10785.696874595713,0.0,0.0,0.0,0.0,0.0,12451769.883257637,23757901.813455366,79691.32725284887,52267.3839896018,131958.7112424507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11513363.506521106,25329.399714346437,25329.399714346437,16785838.38333918,36928.8444433462,36928.8444433462,0.0,0.0,0.0,176763015542.124,106057809.3252744,106057809.3252744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176763015542.124,106057809.3252744,106057809.3252744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032462,15310000.0,17280000.0,0.0,0.0,0.0,0.0,0.0,20580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13740000.0,0.0,0.0,0.0,0.0,2021,2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19285481.821959738,426720,26388736.75847447,53999.34910148727,1194.816,52777.47351694894,106776.82261843621,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084204.3016462144,7792637.166791042,26138.907530535773,17143.80176694029,43282.70929747606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13728161.626545027,30201.955578399058,30201.955578399058,15494620.046159245,34088.16410155034,34088.16410155034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032463,22140000.0,19990000.0,0.0,0.0,0.0,0.0,0.0,93190000.0,8450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7360000.0,0.0,5010000.0,0.0,83070000.0,0.0,0.0,0.0,17980000.0,2021,2463,6517438.007106745,8141759.291500078,40408.115644061814,5699.231504050054,46107.34714811187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88833731.30167288,426720,119493021.30817473,248734.44764468409,1194.816,238986.04261634947,487720.4902610335,1194.816,13259646.639616888,33149.11659904222,33149.11659904222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24692492.819341417,47113127.32498776,158031.95404378508,103648.88011497307,261680.83415875817,0.0,0.0,0.0,824945.0487538488,3712.2527193923197,3712.2527193923197,0.0,0.0,0.0,19852481.93414153,43675.46025511137,43675.46025511137,17924621.222379822,39434.16668923561,39434.16668923561,0.0,0.0,0.0,43474850656.16305,26084910.393697828,26084910.393697828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43474850656.16305,26084910.393697828,26084910.393697828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032464,0.0,8410000.0,0.0,0.0,0.0,0.0,0.0,6310000.0,3340000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10920000.0,0.0,0.0,0.0,0.0,2021,2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617205.82587784,426720,8091007.237413698,15728.176312457952,1194.816,16182.014474827396,31910.190787285348,1194.816,5241091.097789397,13102.727744473494,13102.727744473494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245961.4973782143,6193274.953519518,20774.15358322057,13625.20489774294,34399.35848096351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7541073.760891161,16590.362273960553,16590.362273960553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9020000.0,0.0,0.0,0.0,0.0,2021,2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7216786.828923163,426720,10232367.31451051,20207.00312098486,1194.816,20464.73462902102,40671.73775000588,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2681187.9767721146,5115690.4835848035,17159.603051341535,11254.519063886568,28414.122115228103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-426720.0,426720,0.0,-1194.816,1194.816,0.0,-1194.816,1194.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032467,3860000.0,4560000.0,0.0,0.0,0.0,0.0,0.0,57540000.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,6750000.0,70870000.0,0.0,0.0,0.0,8640000.0,2021,2467,3131850.0768299373,3912391.5616552094,19417.47047634561,2738.674093158647,22156.144569504257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54686987.13486702,426720,73780753.79410209,153123.56397762767,1194.816,147561.50758820417,300685.07156583184,1194.816,0.0,0.0,0.0,2334482.4030482895,4176284.3093163585,6069.654247925553,5011.5411711796305,11081.195419105185,0.0,0.0,0.0,0.0,0.0,21066052.318607513,40193900.72856486,134822.73483908808,88426.58160284269,223249.31644193077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461182.487162887,7614.601471758352,7614.601471758352,4088858.0677364673,8995.487749020227,8995.487749020227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47340.0,116136.0,298.242,243.88559999999998,542.1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.1276,0.0,0.0,0.0
2021A00032468,14150000.0,16450000.0,4310000.0,0.0,0.0,1700000.0,0.0,148930000.0,5470000.0,0.0,0.0,0.0,0.0,460000.0,0.0,0.0,530000.0,0.0,0.0,2800000.0,14000000.0,0.0,143550000.0,0.0,0.0,0.0,14880000.0,2021,2468,5393741.798984892,6738007.689517305,33441.19915370633,4716.605382662114,38157.80453636844,0.0,0.0,0.0,0.0,0.0,1548967.037586672,1294670.5528730918,5266.487927794685,1424.137608160401,6690.625535955086,142223339.1518204,426720,190965722.32456768,398225.3496250971,1194.816,381931.4446491354,780156.7942742326,1194.816,8583463.564343713,21458.65891085928,21458.65891085928,0.0,0.0,0.0,0.0,0.0,394426.85143543384,1352865.0459862705,3115.9721263399274,5817.3196977409625,8933.29182408089,42670125.72789768,81414342.45217279,273088.8046585452,179111.55339478012,452200.3580533253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12688013.52159452,27913.629747507945,27913.629747507945,14750376.143479142,32450.827515654113,32450.827515654113,412472.5243769244,907.4395536292337,907.4395536292337,121486608620.0165,72891965.1720099,72891965.1720099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412472.5243769244,907.4395536292337,907.4395536292337,121486608620.0165,72891965.1720099,72891965.1720099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032469,44640000.0,45750000.0,3800000.0,790000.0,0.0,0.0,0.0,194540000.0,22420000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250000.0,2350000.0,0.0,0.0,0.0,3560000.0,118810000.0,0.0,0.0,390000.0,17560000.0,2021,2469,6365195.295038622,7951573.590586282,39464.210829239455,5566.101513410398,45030.31234264985,674302.9094161893,1053598.2959627958,2292.629892015044,1685.7572735404733,3978.387165555517,1365678.5946239799,1141472.8772430972,4643.307221721532,1255.620164967407,5898.927386688939,185910099.36074087,426720,249449215.20863086,520548.27821007447,1194.816,498898.4304172617,1019446.7086273362,1194.816,35181216.291149184,87953.04072787295,87953.04072787295,1231223.3118299125,2202603.2801727755,3201.1806107577727,2643.1239362073306,5844.304546965103,0.0,0.0,0.0,0.0,0.0,35316179.99116352,67383058.35418077,226023.55194344654,148242.7283791977,374266.2803226443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40027768.45257805,88061.09059567172,88061.09059567172,41023082.587487586,90250.7816924727,90250.7816924727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101581.22260122662,70837.67266473266,314.90179006380254,35.41883633236633,350.32062639616885,0.0,0.0,0.0,141368.23263468465,176601.007991381,876.4830423350448,123.6207055939667,1000.1037479290115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021A00032470,15060000.0,12950000.0,5180000.0,0.0,0.0,0.0,0.0,129220000.0,10910000.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,950000.0,730000.0,0.0,0.0,0.0,1270000.0,107740000.0,0.0,0.0,0.0,8870000.0,2021,2470,3215221.085819623,4016540.874060383,19934.37073208166,2811.578611842268,22745.94934392393,209464.308031412,327287.9812990813,712.1786473068008,523.6607700785302,1235.839417385331,1861635.5579347936,1556007.764241906,6329.560896978299,1711.6085406660966,8041.169437644396,123344451.98414175,426720,165692544.40865263,345364.4655555969,1194.816,331385.0888173053,676749.5543729023,1194.816,17119851.460144408,42799.62865036102,42799.62865036102,439228.54101797444,785760.1589380407,1141.9942066467336,942.9121907256489,2084.9063973723823,0.0,0.0,0.0,0.0,0.0,32025631.11057956,61104710.942508504,204964.0391077092,134430.3640735187,339394.40318122786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13503991.776340175,29708.781907948385,29708.781907948385,11611998.24061124,25546.39612934473,25546.39612934473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39950.0,79900.0,203.745,298.82599999999996,502.57099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39950.0,203.745,502.57099999999997
2021A00032471,16020000.0,22770000.0,3010000.0,0.0,0.0,0.0,0.0,154100000.0,5590000.0,0.0,0.0,0.0,0.0,0.0,880000.0,0.0,520000.0,1870000.0,2120000.0,4420000.0,0.0,3160000.0,208020000.0,0.0,0.0,0.0,21740000.0,2021,2471,7880372.762764217,9844374.137775956,48858.31112913814,6891.061896443169,55749.37302558131,536572.9534503294,838395.2397661398,1824.34804173112,1341.4323836258236,3165.780425356944,1081761.2025837314,904166.6738162427,3677.988088784687,994.583341197867,4672.571429982554,147175335.4307092,426720,197594962.80276558,412090.9392059858,1194.816,395189.9256055312,807280.8648115171,1194.816,8771766.238515787,21929.415596289466,21929.415596289466,1092883.6138714955,1955119.765546621,2841.4973960658886,2346.143718655945,5187.641114721833,0.0,0.0,0.0,0.0,0.0,61833783.02972675,117978484.9662207,395736.21139025124,259552.66692568557,655288.8783159368,0.0,0.0,0.0,237620.0412171412,1069.2901854771353,1069.2901854771353,0.0,0.0,0.0,14364804.0011268,31602.56880247896,31602.56880247896,20417389.956657756,44918.257904647064,44918.257904647064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115720.0,283888.0,729.0360000000001,596.1648,1325.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.2008,0.0,0.0,0.0
2021A00032472,12300000.0,0.0,0.0,0.0,0.0,0.0,0.0,9100000.0,3890000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22430000.0,0.0,0.0,0.0,3570000.0,2021,2472,1294063.0525790364,1616578.4577672568,8023.190925990027,1131.60492043708,9154.795846427107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8289559.71719308,426720,11668489.04286286,23210.767208140627,1194.816,23336.97808572572,46547.74529386635,1194.816,6104145.021078071,15260.362552695176,15260.362552695176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6667300.035365691,12721168.242439816,42670.720226340425,27986.570133367597,70657.29035970801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11029156.63007863,24264.144586172988,24264.144586172988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
