"Cube Title","Product Id","CANSIM Id",URL,"Cube Notes","Archive Status",Frequency,"Start Reference Period","End Reference Period","Total number of dimensions"
"Field crops and hay, Census of Agriculture, 2021","32100309",,"https://www150.statcan.gc.ca/t1/tbl1/en/tv.action?pid=3210030901",1;2,"CURRENT - a cube available to the public and that is current","Every 5 years","2021-01-01","2021-01-01","3",

"Dimension ID","Dimension name","Dimension Notes","Dimension Definitions"
"1","Geography",3;4;5,""
"2","Field crops and hay",,""
"3","Unit of measure",,""

"Dimension ID","Member Name","Classification Code","Member ID","Parent Member ID",Terminated,"Member Notes","Member Definitions"
"1","Saint-Léonard-d'Aston, Quebec [CCS241450042]","[2450042]","1040","1035","",,
"1","Sainte-Perpétue, Quebec [CCS241450050]","[2450050]","1041","1035","",,
"1","Grand-Saint-Esprit, Quebec [CCS241450065]","[2450065]","1042","1035","",,
"1","Nicolet, Quebec [CCS241450072]","[2450072]","1043","1035","",,
"1","La Visitation-de-Yamaska, Quebec [CCS241450085]","[2450085]","1044","1035","",,
"1","Saint-Zéphirin-de-Courval, Quebec [CCS241450090]","[2450090]","1045","1035","",,
"1","Saint-Elphège, Quebec [CCS241450095]","[2450095]","1046","1035","",,
"1","Baie-du-Febvre, Quebec [CCS241450100]","[2450100]","1047","1035","",,
"1","Pierreville, Quebec [CCS241450113]","[2450113]","1048","1035","",,
"1","Western Ontario Region, Ontario [CAR350200000]","[3502]","1112","1049","",,
"1","Central Ontario Region, Ontario [CAR350300000]","[3503]","1187","1049","",,
"1","Eastern Ontario Region, Ontario [CAR350400000]","[3504]","1258","1049","",,
"1","Northern Ontario Region, Ontario [CAR350500000]","[3505]","1316","1049","",,
"1","Southern Ontario Region, Ontario [CAR350100000]","[3501]","1050","1049","",,
"1","Lambton, Ontario [CD350138000]","[3538]","1094","1050","",,
"1","Middlesex, Ontario [CD350139000]","[3539]","1103","1050","",,
"1","Hamilton, Ontario [CD350125000]","[3525]","1051","1050","",,
"1","Niagara, Ontario [CD350126000]","[3526]","1053","1050","",,
"1","Haldimand-Norfolk, Ontario [CD350128000]","[3528]","1065","1050","",,
"1","Brant, Ontario [CD350129000]","[3529]","1068","1050","",,
"1","Oxford, Ontario [CD350132000]","[3532]","1070","1050","",,
"1","Elgin, Ontario [CD350134000]","[3534]","1076","1050","",,
"1","Chatham-Kent, Ontario [CD350136000]","[3536]","1083","1050","",,
"1","Essex, Ontario [CD350137000]","[3537]","1085","1050","",,
"1","Hamilton, Ontario [CCS350125005]","[3525005]","1052","1051","",,
"1","Fort Erie, Ontario [CCS350126003]","[3526003]","1054","1053","",,
"1","Port Colborne, Ontario [CCS350126011]","[3526011]","1055","1053","",,
"1","Wainfleet, Ontario [CCS350126014]","[3526014]","1056","1053","",,
"1","West Lincoln, Ontario [CCS350126021]","[3526021]","1057","1053","",,
"1","Pelham, Ontario [CCS350126028]","[3526028]","1058","1053","",,
"1","Thorold, Ontario [CCS350126037]","[3526037]","1059","1053","",,
"1","Niagara Falls, Ontario [CCS350126043]","[3526043]","1060","1053","",,
"1","Niagara-on-the-Lake, Ontario [CCS350126047]","[3526047]","1061","1053","",,
"1","St. Catharines, Ontario [CCS350126053]","[3526053]","1062","1053","",,
"1","Lincoln, Ontario [CCS350126057]","[3526057]","1063","1053","",,
"1","Grimsby, Ontario [CCS350126065]","[3526065]","1064","1053","",,
"1","Haldimand County, Ontario [CCS350128018]","[3528018]","1066","1065","",,
"1","Norfolk County, Ontario [CCS350128052]","[3528052]","1067","1065","",,
"1","Brant, Ontario [CCS350129005]","[3529005]","1069","1068","",,
"1","Norwich, Ontario [CCS350132002]","[3532002]","1071","1070","",,
"1","South-West Oxford, Ontario [CCS350132012]","[3532012]","1072","1070","",,
"1","Zorra, Ontario [CCS350132027]","[3532027]","1073","1070","",,
"1","East Zorra-Tavistock, Ontario [CCS350132038]","[3532038]","1074","1070","",,
"1","Blandford-Blenheim, Ontario [CCS350132045]","[3532045]","1075","1070","",,
"1","Bayham, Ontario [CCS350134005]","[3534005]","1077","1076","",,
"1","Malahide, Ontario [CCS350134010]","[3534010]","1078","1076","",,
"1","Central Elgin, Ontario [CCS350134020]","[3534020]","1079","1076","",,
"1","Southwold, Ontario [CCS350134024]","[3534024]","1080","1076","",,
"1","Dutton/Dunwich, Ontario [CCS350134030]","[3534030]","1081","1076","",,
"1","West Elgin, Ontario [CCS350134042]","[3534042]","1082","1076","",,
"1","Chatham-Kent, Ontario [CCS350136020]","[3536020]","1084","1083","",,
"1","Amherstburg, Ontario [CCS350137028]","[3537028]","1089","1085","",,
"1","LaSalle, Ontario [CCS350137034]","[3537034]","1090","1085","",,
"1","Windsor, Ontario [CCS350137039]","[3537039]","1091","1085","",,
"1","Tecumseh, Ontario [CCS350137048]","[3537048]","1092","1085","",,
"1","Lakeshore, Ontario [CCS350137064]","[3537064]","1093","1085","",,
"1","Leamington, Ontario [CCS350137003]","[3537003]","1086","1085","",,
"1","Kingsville, Ontario [CCS350137013]","[3537013]","1087","1085","",,
"1","Essex, Ontario [CCS350137016]","[3537016]","1088","1085","",,
"1","St. Clair, Ontario [CCS350138003]","[3538003]","1095","1094","",,
"1","Dawn-Euphemia, Ontario [CCS350138007]","[3538007]","1096","1094","",,
"1","Brooke-Alvinston, Ontario [CCS350138015]","[3538015]","1097","1094","",,
"1","Enniskillen, Ontario [CCS350138016]","[3538016]","1098","1094","",,
"1","Sarnia, Ontario [CCS350138030]","[3538030]","1099","1094","",,
"1","Plympton-Wyoming, Ontario [CCS350138035]","[3538035]","1100","1094","",,
"1","Lambton Shores, Ontario [CCS350138040]","[3538040]","1101","1094","",,
"1","Warwick, Ontario [CCS350138043]","[3538043]","1102","1094","",,
"1","Southwest Middlesex, Ontario [CCS350139005]","[3539005]","1104","1103","",,
"1","Strathroy-Caradoc, Ontario [CCS350139015]","[3539015]","1105","1103","",,
"1","Thames Centre, Ontario [CCS350139027]","[3539027]","1106","1103","",,
"1","Middlesex Centre, Ontario [CCS350139033]","[3539033]","1107","1103","",,
"1","London, Ontario [CCS350139036]","[3539036]","1108","1103","",,
"1","North Middlesex, Ontario [CCS350139041]","[3539041]","1109","1103","",,
"1","Adelaide-Metcalfe, Ontario [CCS350139047]","[3539047]","1110","1103","",,
"1","Lucan Biddulph, Ontario [CCS350139060]","[3539060]","1111","1103","",,
"1","Peel, Ontario [CD350221000]","[3521]","1113","1112","",,
"1","Dufferin, Ontario [CD350222000]","[3522]","1116","1112","",,
"1","Wellington, Ontario [CD350223000]","[3523]","1123","1112","",,
"1","Halton, Ontario [CD350224000]","[3524]","1131","1112","",,
"1","Waterloo, Ontario [CD350230000]","[3530]","1136","1112","",,
"1","Perth, Ontario [CD350231000]","[3531]","1143","1112","",,
"1","Huron, Ontario [CD350240000]","[3540]","1148","1112","",,
"1","Bruce, Ontario [CD350241000]","[3541]","1157","1112","",,
"1","Grey, Ontario [CD350242000]","[3542]","1166","1112","",,
"1","Simcoe, Ontario [CD350243000]","[3543]","1174","1112","",,
"1","Brampton, Ontario [CCS350221010]","[3521010]","1114","1113","",,
"1","Caledon, Ontario [CCS350221024]","[3521024]","1115","1113","",,
"1","East Garafraxa, Ontario [CCS350222001]","[3522001]","1117","1116","",,
"1","Amaranth, Ontario [CCS350222008]","[3522008]","1118","1116","",,
"1","Grand Valley, Ontario [CCS350222010]","[3522010]","1119","1116","",,
"1","Mono, Ontario [CCS350222012]","[3522012]","1120","1116","",,
"1","Mulmur, Ontario [CCS350222016]","[3522016]","1121","1116","",,
"1","Melancthon, Ontario [CCS350222019]","[3522019]","1122","1116","",,
"1","Puslinch, Ontario [CCS350223001]","[3523001]","1124","1123","",,
"1","Guelph/Eramosa, Ontario [CCS350223009]","[3523009]","1125","1123","",,
"1","Erin, Ontario [CCS350223017]","[3523017]","1126","1123","",,
"1","Centre Wellington, Ontario [CCS350223025]","[3523025]","1127","1123","",,
"1","Mapleton, Ontario [CCS350223033]","[3523033]","1128","1123","",,
"1","Minto, Ontario [CCS350223043]","[3523043]","1129","1123","",,
"1","Wellington North, Ontario [CCS350223050]","[3523050]","1130","1123","",,
"1","Oakville, Ontario [CCS350224001]","[3524001]","1132","1131","",,
"1","Burlington, Ontario [CCS350224002]","[3524002]","1133","1131","",,
"1","Milton, Ontario [CCS350224009]","[3524009]","1134","1131","",,
"1","Halton Hills, Ontario [CCS350224015]","[3524015]","1135","1131","",,
"1","North Dumfries, Ontario [CCS350230004]","[3530004]","1137","1136","",,
"1","Cambridge, Ontario [CCS350230010]","[3530010]","1138","1136","",,
"1","Kitchener, Ontario [CCS350230013]","[3530013]","1139","1136","",,
"1","Wilmot, Ontario [CCS350230020]","[3530020]","1140","1136","",,
"1","Wellesley, Ontario [CCS350230027]","[3530027]","1141","1136","",,
"1","Woolwich, Ontario [CCS350230035]","[3530035]","1142","1136","",,
"1","Perth South, Ontario [CCS350231013]","[3531013]","1144","1143","",,
"1","West Perth, Ontario [CCS350231025]","[3531025]","1145","1143","",,
"1","Perth East, Ontario [CCS350231030]","[3531030]","1146","1143","",,
"1","North Perth, Ontario [CCS350231040]","[3531040]","1147","1143","",,
"1","South Huron, Ontario [CCS350240005]","[3540005]","1149","1148","",,
"1","Bluewater, Ontario [CCS350240010]","[3540010]","1150","1148","",,
"1","Central Huron, Ontario [CCS350240025]","[3540025]","1151","1148","",,
"1","Huron East, Ontario [CCS350240040]","[3540040]","1152","1148","",,
"1","Howick, Ontario [CCS350240046]","[3540046]","1153","1148","",,
"1","Morris-Turnberry, Ontario [CCS350240050]","[3540050]","1154","1148","",,
"1","North Huron, Ontario [CCS350240055]","[3540055]","1155","1148","",,
"1","Ashfield-Colborne-Wawanosh, Ontario [CCS350240063]","[3540063]","1156","1148","",,
"1","South Bruce, Ontario [CCS350241004]","[3541004]","1158","1157","",,
"1","Huron-Kinloss, Ontario [CCS350241015]","[3541015]","1159","1157","",,
"1","Kincardine, Ontario [CCS350241024]","[3541024]","1160","1157","",,
"1","Brockton, Ontario [CCS350241032]","[3541032]","1161","1157","",,
"1","Arran-Elderslie, Ontario [CCS350241043]","[3541043]","1162","1157","",,
"1","Saugeen Shores, Ontario [CCS350241045]","[3541045]","1163","1157","",,
"1","South Bruce Peninsula, Ontario [CCS350241055]","[3541055]","1164","1157","",,
"1","Northern Bruce Peninsula, Ontario [CCS350241069]","[3541069]","1165","1157","",,
"1","West Grey, Ontario [CCS350242004]","[3542004]","1167","1166","",,
"1","Southgate, Ontario [CCS350242005]","[3542005]","1168","1166","",,
"1","Grey Highlands, Ontario [CCS350242015]","[3542015]","1169","1166","",,
"1","Chatsworth, Ontario [CCS350242037]","[3542037]","1170","1166","",,
"1","The Blue Mountains, Ontario [CCS350242045]","[3542045]","1171","1166","",,
"1","Meaford, Ontario [CCS350242047]","[3542047]","1172","1166","",,
"1","Georgian Bluffs, Ontario [CCS350242053]","[3542053]","1173","1166","",,
"1","Adjala-Tosorontio, Ontario [CCS350243003]","[3543003]","1175","1174","",,
"1","Clearview, Ontario [CCS350243005]","[3543005]","1176","1174","",,
"1","New Tecumseth, Ontario [CCS350243007]","[3543007]","1177","1174","",,
"1","Springwater, Ontario [CCS350243009]","[3543009]","1178","1174","",,
"1","Bradford West Gwillimbury, Ontario [CCS350243014]","[3543014]","1179","1174","",,
"1","Severn, Ontario [CCS350243015]","[3543015]","1180","1174","",,
"1","Innisfil, Ontario [CCS350243017]","[3543017]","1181","1174","",,
"1","Ramara, Ontario [CCS350243019]","[3543019]","1182","1174","",,
"1","Essa, Ontario [CCS350243021]","[3543021]","1183","1174","",,
"1","Oro-Medonte, Ontario [CCS350243023]","[3543023]","1184","1174","",,
"1","Tiny, Ontario [CCS350243068]","[3543068]","1185","1174","",,
"1","Tay, Ontario [CCS350243071]","[3543071]","1186","1174","",,
"1","Hastings, Ontario [CD350312000]","[3512]","1188","1187","",,
"1","Prince Edward, Ontario [CD350313000]","[3513]","1200","1187","",,
"1","Northumberland, Ontario [CD350314000]","[3514]","1202","1187","",,
"1","Peterborough, Ontario [CD350315000]","[3515]","1209","1187","",,
"1","Kawartha Lakes, Ontario [CD350316000]","[3516]","1217","1187","",,
"1","Durham, Ontario [CD350318000]","[3518]","1219","1187","",,
"1","York, Ontario [CD350319000]","[3519]","1227","1187","",,
"1","Toronto, Ontario [CD350320000]","[3520]","1235","1187","",,
"1","Muskoka, Ontario [CD350344000]","[3544]","1237","1187","",,
"1","Haliburton, Ontario [CD350346000]","[3546]","1243","1187","",,
"1","Parry Sound, Ontario [CD350349000]","[3549]","1246","1187","",,
"1","Tyendinaga, Ontario [CCS350312001]","[3512001]","1189","1188","",,
"1","Belleville, Ontario [CCS350312005]","[3512005]","1190","1188","",,
"1","Quinte West, Ontario [CCS350312015]","[3512015]","1191","1188","",,
"1","Stirling-Rawdon, Ontario [CCS350312020]","[3512020]","1192","1188","",,
"1","Centre Hastings, Ontario [CCS350312026]","[3512026]","1193","1188","",,
"1","Tweed, Ontario [CCS350312030]","[3512030]","1194","1188","",,
"1","Madoc, Ontario [CCS350312036]","[3512036]","1195","1188","",,
"1","Marmora and Lake, Ontario [CCS350312046]","[3512046]","1196","1188","",,
"1","Bancroft, Ontario [CCS350312061]","[3512061]","1197","1188","",,
"1","Carlow/Mayo, Ontario [CCS350312065]","[3512065]","1198","1188","",,
"1","Hastings Highlands, Ontario [CCS350312076]","[3512076]","1199","1188","",,
"1","Prince Edward County, Ontario [CCS350313020]","[3513020]","1201","1200","",,
"1","Brighton, Ontario [CCS350314004]","[3514004]","1203","1202","",,
"1","Cramahe, Ontario [CCS350314014]","[3514014]","1204","1202","",,
"1","Hamilton, Ontario [CCS350314019]","[3514019]","1205","1202","",,
"1","Port Hope, Ontario [CCS350314020]","[3514020]","1206","1202","",,
"1","Alnwick/Haldimand, Ontario [CCS350314024]","[3514024]","1207","1202","",,
"1","Trent Hills, Ontario [CCS350314045]","[3514045]","1208","1202","",,
"1","Asphodel-Norwood, Ontario [CCS350315003]","[3515003]","1210","1209","",,
"1","Otonabee-South Monaghan, Ontario [CCS350315005]","[3515005]","1211","1209","",,
"1","Cavan Monaghan, Ontario [CCS350315013]","[3515013]","1212","1209","",,
"1","Selwyn, Ontario [CCS350315015]","[3515015]","1213","1209","",,
"1","Douro-Dummer, Ontario [CCS350315023]","[3515023]","1214","1209","",,
"1","Havelock-Belmont-Methuen, Ontario [CCS350315030]","[3515030]","1215","1209","",,
"1","Trent Lakes, Ontario [CCS350315044]","[3515044]","1216","1209","",,
"1","Kawartha Lakes, Ontario [CCS350316010]","[3516010]","1218","1217","",,
"1","Pickering, Ontario [CCS350318001]","[3518001]","1220","1219","",,
"1","Whitby, Ontario [CCS350318009]","[3518009]","1221","1219","",,
"1","Oshawa, Ontario [CCS350318013]","[3518013]","1222","1219","",,
"1","Clarington, Ontario [CCS350318017]","[3518017]","1223","1219","",,
"1","Scugog, Ontario [CCS350318020]","[3518020]","1224","1219","",,
"1","Uxbridge, Ontario [CCS350318029]","[3518029]","1225","1219","",,
"1","Brock, Ontario [CCS350318039]","[3518039]","1226","1219","",,
"1","East Gwillimbury, Ontario [CCS350319054]","[3519054]","1233","1227","",,
"1","Georgina, Ontario [CCS350319070]","[3519070]","1234","1227","",,
"1","Vaughan, Ontario [CCS350319028]","[3519028]","1228","1227","",,
"1","Markham, Ontario [CCS350319036]","[3519036]","1229","1227","",,
"1","Whitchurch-Stouffville, Ontario [CCS350319044]","[3519044]","1230","1227","",,
"1","Newmarket, Ontario [CCS350319048]","[3519048]","1231","1227","",,
"1","King, Ontario [CCS350319049]","[3519049]","1232","1227","",,
"1","Toronto, Ontario [CCS350320005]","[3520005]","1236","1235","",,
"1","Gravenhurst, Ontario [CCS350344002]","[3544002]","1238","1237","",,
"1","Bracebridge, Ontario [CCS350344018]","[3544018]","1239","1237","",,
"1","Huntsville, Ontario [CCS350344042]","[3544042]","1240","1237","",,
"1","Muskoka Lakes, Ontario [CCS350344053]","[3544053]","1241","1237","",,
"1","Georgian Bay, Ontario [CCS350344065]","[3544065]","1242","1237","",,
"1","Highlands East, Ontario [CCS350346005]","[3546005]","1244","1243","",,
"1","Minden Hills, Ontario [CCS350346015]","[3546015]","1245","1243","",,
"1","Seguin, Ontario [CCS350349003]","[3549003]","1247","1246","",,
"1","Armour, Ontario [CCS350349019]","[3549019]","1248","1246","",,
"1","Ryerson, Ontario [CCS350349024]","[3549024]","1249","1246","",,
"1","Whitestone, Ontario [CCS350349039]","[3549039]","1250","1246","",,
"1","Magnetawan, Ontario [CCS350349043]","[3549043]","1251","1246","",,
"1","Strong, Ontario [CCS350349046]","[3549046]","1252","1246","",,
"1","Machar, Ontario [CCS350349054]","[3549054]","1253","1246","",,
"1","Powassan, Ontario [CCS350349060]","[3549060]","1254","1246","",,
"1","Callander, Ontario [CCS350349066]","[3549066]","1255","1246","",,
"1","Nipissing, Ontario [CCS350349071]","[3549071]","1256","1246","",,
"1","Parry Sound, Unorganized, Centre Part, Ontario [CCS350349096]","[3549096]","1257","1246","",,
"1","Stormont, Dundas and Glengarry, Ontario [CD350401000]","[3501]","1259","1258","",,
"1","Prescott and Russell, Ontario [CD350402000]","[3502]","1266","1258","",,
"1","Ottawa, Ontario [CD350406000]","[3506]","1273","1258","",,
"1","Leeds and Grenville, Ontario [CD350407000]","[3507]","1275","1258","",,
"1","Lanark, Ontario [CD350409000]","[3509]","1285","1258","",,
"1","Frontenac, Ontario [CD350410000]","[3510]","1292","1258","",,
"1","Lennox and Addington, Ontario [CD350411000]","[3511]","1298","1258","",,
"1","Renfrew, Ontario [CD350447000]","[3547]","1303","1258","",,
"1","South Glengarry, Ontario [CCS350401005]","[3501005]","1260","1259","",,
"1","South Stormont, Ontario [CCS350401011]","[3501011]","1261","1259","",,
"1","South Dundas, Ontario [CCS350401020]","[3501020]","1262","1259","",,
"1","North Dundas, Ontario [CCS350401030]","[3501030]","1263","1259","",,
"1","North Stormont, Ontario [CCS350401042]","[3501042]","1264","1259","",,
"1","North Glengarry, Ontario [CCS350401050]","[3501050]","1265","1259","",,
"1","East Hawkesbury, Ontario [CCS350402001]","[3502001]","1267","1266","",,
"1","Champlain, Ontario [CCS350402010]","[3502010]","1268","1266","",,
"1","Alfred and Plantagenet, Ontario [CCS350402023]","[3502023]","1269","1266","",,
"1","The Nation, Ontario [CCS350402025]","[3502025]","1270","1266","",,
"1","Clarence-Rockland, Ontario [CCS350402036]","[3502036]","1271","1266","",,
"1","Russell, Ontario [CCS350402048]","[3502048]","1272","1266","",,
"1","Ottawa, Ontario [CCS350406008]","[3506008]","1274","1273","",,
"1","Edwardsburgh/Cardinal, Ontario [CCS350407004]","[3507004]","1276","1275","",,
"1","Augusta, Ontario [CCS350407006]","[3507006]","1277","1275","",,
"1","Elizabethtown-Kitley, Ontario [CCS350407014]","[3507014]","1278","1275","",,
"1","Front of Yonge, Ontario [CCS350407017]","[3507017]","1279","1275","",,
"1","Leeds and the Thousand Islands, Ontario [CCS350407021]","[3507021]","1280","1275","",,
"1","Rideau Lakes, Ontario [CCS350407040]","[3507040]","1281","1275","",,
"1","Athens, Ontario [CCS350407042]","[3507042]","1282","1275","",,
"1","Merrickville-Wolford, Ontario [CCS350407052]","[3507052]","1283","1275","",,
"1","North Grenville, Ontario [CCS350407065]","[3507065]","1284","1275","",,
"1","Montague, Ontario [CCS350409001]","[3509001]","1286","1285","",,
"1","Drummond/North Elmsley, Ontario [CCS350409010]","[3509010]","1287","1285","",,
"1","Tay Valley, Ontario [CCS350409015]","[3509015]","1288","1285","",,
"1","Beckwith, Ontario [CCS350409024]","[3509024]","1289","1285","",,
"1","Mississippi Mills, Ontario [CCS350409030]","[3509030]","1290","1285","",,
"1","Lanark Highlands, Ontario [CCS350409039]","[3509039]","1291","1285","",,
"1","Frontenac Islands, Ontario [CCS350410005]","[3510005]","1293","1292","",,
"1","Kingston, Ontario [CCS350410010]","[3510010]","1294","1292","",,
"1","South Frontenac, Ontario [CCS350410020]","[3510020]","1295","1292","",,
"1","Central Frontenac, Ontario [CCS350410035]","[3510035]","1296","1292","",,
"1","North Frontenac, Ontario [CCS350410045]","[3510045]","1297","1292","",,
"1","Loyalist, Ontario [CCS350411005]","[3511005]","1299","1298","",,
"1","Greater Napanee, Ontario [CCS350411015]","[3511015]","1300","1298","",,
"1","Stone Mills, Ontario [CCS350411030]","[3511030]","1301","1298","",,
"1","Addington Highlands, Ontario [CCS350411035]","[3511035]","1302","1298","",,
"1","McNab/Braeside, Ontario [CCS350447003]","[3547003]","1304","1303","",,
"1","Greater Madawaska, Ontario [CCS350447008]","[3547008]","1305","1303","",,
"1","Brudenell, Lyndoch and Raglan, Ontario [CCS350447020]","[3547020]","1306","1303","",,
"1","Madawaska Valley, Ontario [CCS350447030]","[3547030]","1307","1303","",,
"1","Killaloe, Hagarty and Richards, Ontario [CCS350447033]","[3547033]","1308","1303","",,
"1","Bonnechere Valley, Ontario [CCS350447035]","[3547035]","1309","1303","",,
"1","Admaston/Bromley, Ontario [CCS350447043]","[3547043]","1310","1303","",,
"1","Horton, Ontario [CCS350447046]","[3547046]","1311","1303","",,
"1","Whitewater Region, Ontario [CCS350447056]","[3547056]","1312","1303","",,
"1","North Algona Wilberforce, Ontario [CCS350447070]","[3547070]","1313","1303","",,
"1","Laurentian Valley, Ontario [CCS350447075]","[3547075]","1314","1303","",,
"1","Laurentian Hills, Ontario [CCS350447090]","[3547090]","1315","1303","",,
"1","Nipissing, Ontario [CD350548000]","[3548]","1317","1316","",,
"1","Manitoulin, Ontario [CD350551000]","[3551]","1323","1316","",,
"1","Sudbury, Ontario [CD350552000]","[3552]","1326","1316","",,
"1","Greater Sudbury, Ontario [CD350553000]","[3553]","1332","1316","",,
"1","Timiskaming, Ontario [CD350554000]","[3554]","1334","1316","",,
"1","Cochrane, Ontario [CD350556000]","[3556]","1347","1316","",,
"1","Algoma, Ontario [CD350557000]","[3557]","1350","1316","",,
"1","Thunder Bay, Ontario [CD350558000]","[3558]","1360","1316","",,
"1","Rainy River, Ontario [CD350559000]","[3559]","1366","1316","",,
"1","Kenora, Ontario [CD350560000]","[3560]","1375","1316","",,
"1","Bonfield, Ontario [CCS350548027]","[3548027]","1318","1317","",,
"1","Chisholm, Ontario [CCS350548031]","[3548031]","1319","1317","",,
"1","West Nipissing, Ontario [CCS350548055]","[3548055]","1320","1317","",,
"1","Nipissing, Unorganized, South Part, Ontario [CCS350548091]","[3548091]","1321","1317","",,
"1","Nipissing, Unorganized, North Part, Ontario [CCS350548094]","[3548094]","1322","1317","",,
"1","Northeastern Manitoulin and the Islands, Ontario [CCS350551017]","[3551017]","1324","1323","",,
"1","Gordon/Barrie Island, Ontario [CCS350551027]","[3551027]","1325","1323","",,
"1","French River, Ontario [CCS350552001]","[3552001]","1327","1326","",,
"1","St.-Charles, Ontario [CCS350552004]","[3552004]","1328","1326","",,
"1","Markstay-Warren, Ontario [CCS350552013]","[3552013]","1329","1326","",,
"1","Sables-Spanish Rivers, Ontario [CCS350552023]","[3552023]","1330","1326","",,
"1","Killarney, Ontario [CCS350552036]","[3552036]","1331","1326","",,
"1","Greater Sudbury, Ontario [CCS350553005]","[3553005]","1333","1332","",,
"1","Harris, Ontario [CCS350554014]","[3554014]","1335","1334","",,
"1","Temiskaming Shores, Ontario [CCS350554020]","[3554020]","1336","1334","",,
"1","Hudson, Ontario [CCS350554021]","[3554021]","1337","1334","",,
"1","Harley, Ontario [CCS350554026]","[3554026]","1338","1334","",,
"1","Casey, Ontario [CCS350554029]","[3554029]","1339","1334","",,
"1","Hilliard, Ontario [CCS350554034]","[3554034]","1340","1334","",,
"1","Armstrong, Ontario [CCS350554036]","[3554036]","1341","1334","",,
"1","Charlton and Dack, Ontario [CCS350554044]","[3554044]","1342","1334","",,
"1","Evanturel, Ontario [CCS350554049]","[3554049]","1343","1334","",,
"1","McGarry, Ontario [CCS350554058]","[3554058]","1344","1334","",,
"1","Timiskaming, Unorganized, East Part, Ontario [CCS350554091]","[3554091]","1345","1334","",,
"1","Timiskaming, Unorganized, West Part, Ontario [CCS350554094]","[3554094]","1346","1334","",,
"1","Timmins, Ontario [CCS350556027]","[3556027]","1348","1347","",,
"1","Cochrane, Unorganized, North Part, Ontario [CCS350556092]","[3556092]","1349","1347","",,
"1","Jocelyn, Ontario [CCS350557001]","[3557001]","1351","1350","",,
"1","St. Joseph, Ontario [CCS350557008]","[3557008]","1352","1350","",,
"1","Laird, Ontario [CCS350557011]","[3557011]","1353","1350","",,
"1","Johnson, Ontario [CCS350557016]","[3557016]","1354","1350","",,
"1","Plummer Additional, Ontario [CCS350557019]","[3557019]","1355","1350","",,
"1","Huron Shores, Ontario [CCS350557035]","[3557035]","1356","1350","",,
"1","Macdonald, Meredith and Aberdeen Additional, Ontario [CCS350557051]","[3557051]","1357","1350","",,
"1","Sault Ste. Marie, Ontario [CCS350557061]","[3557061]","1358","1350","",,
"1","Algoma, Unorganized, North Part, Ontario [CCS350557095]","[3557095]","1359","1350","",,
"1","Neebing, Ontario [CCS350558001]","[3558001]","1361","1360","",,
"1","Thunder Bay, Ontario [CCS350558004]","[3558004]","1362","1360","",,
"1","Oliver Paipoonge, Ontario [CCS350558011]","[3558011]","1363","1360","",,
"1","O'Connor, Ontario [CCS350558016]","[3558016]","1364","1360","",,
"1","Thunder Bay, Unorganized, Ontario [CCS350558090]","[3558090]","1365","1360","",,
"1","Alberton, Ontario [CCS350559011]","[3559011]","1367","1366","",,
"1","La Vallee, Ontario [CCS350559016]","[3559016]","1368","1366","",,
"1","Emo, Ontario [CCS350559019]","[3559019]","1369","1366","",,
"1","Chapple, Ontario [CCS350559024]","[3559024]","1370","1366","",,
"1","Morley, Ontario [CCS350559031]","[3559031]","1371","1366","",,
"1","Dawson, Ontario [CCS350559040]","[3559040]","1372","1366","",,
"1","Lake of the Woods, Ontario [CCS350559047]","[3559047]","1373","1366","",,
"1","Rainy River, Unorganized, Ontario [CCS350559090]","[3559090]","1374","1366","",,
"1","Kenora, Unorganized, Ontario [CCS350560090]","[3560090]","1376","1375","",,
"1","Census Agricultural Region 1, Manitoba [CAR460100000]","[4601]","1378","1377","",,
"1","Census Agricultural Region 2, Manitoba [CAR460200000]","[4602]","1387","1377","",,
"1","Census Agricultural Region 3, Manitoba [CAR460300000]","[4603]","1400","1377","",,
"1","Census Agricultural Region 4, Manitoba [CAR460400000]","[4604]","1411","1377","",,
"1","Census Agricultural Region 5, Manitoba [CAR460500000]","[4605]","1417","1377","",,
"1","Census Agricultural Region 6, Manitoba [CAR460600000]","[4606]","1424","1377","",,
"1","Census Agricultural Region 7, Manitoba [CAR460700000]","[4607]","1436","1377","",,
"1","Census Agricultural Region 8, Manitoba [CAR460800000]","[4608]","1450","1377","",,
"1","Census Agricultural Region 9, Manitoba [CAR460900000]","[4609]","1465","1377","",,
"1","Census Agricultural Region 10, Manitoba [CAR461000000]","[4610]","1480","1377","",,
"1","Census Agricultural Region 11, Manitoba [CAR461100000]","[4611]","1489","1377","",,
"1","Census Agricultural Region 12, Manitoba [CAR461200000]","[4612]","1498","1377","",,
"1","Division No.  5, Manitoba [CD460105000]","[4605]","1379","1378","",,
"1","Killarney - Turtle Mountain, Manitoba [CCS460105025]","[4605025]","1380","1379","",,
"1","Boissevain-Morton, Manitoba [CCS460105032]","[4605032]","1381","1379","",,
"1","Deloraine-Winchester, Manitoba [CCS460105038]","[4605038]","1382","1379","",,
"1","Brenda-Waskada, Manitoba [CCS460105044]","[4605044]","1383","1379","",,
"1","Two Borders, Manitoba [CCS460105056]","[4605056]","1384","1379","",,
"1","Grassland, Manitoba [CCS460105062]","[4605062]","1385","1379","",,
"1","Prairie Lakes, Manitoba [CCS460105071]","[4605071]","1386","1379","",,
